network_ID,colony,date,node_ID,ID,x,y,species,nest.size,year,tree_type,treatment,dataset
6_2014-08-25,6,25/08/2014,6_N4,N4,7.845679441,1.964457817,nest,10.08,2014,regular,control,Estimation
6_2014-08-25,6,25/08/2014,6_N5,N5,6.781603873,0.43156661,nest,9.003,2014,regular,control,Estimation
6_2014-08-25,6,25/08/2014,6_N6,N6,2.222298455,0.351979512,nest,11.681,2014,regular,control,Estimation
6_2014-08-25,6,25/08/2014,6_N7,N7,1.777757468,2.873087068,nest,4.478,2014,regular,control,Estimation
6_2014-08-25,6,25/08/2014,6_N9,N9,3.720242245,3.905924369,nest,24.513,2014,regular,control,Estimation
6_2014-08-25,6,25/08/2014,6_T1,T1,18.92792481,7.498985668,tree,0,2014,regular,control,Estimation
6_2014-08-25,6,25/08/2014,6_T2,T2,4.159709392,10.19057779,tree,0,2014,regular,control,Estimation
6_2014-08-25,6,25/08/2014,6_T3,T3,-1.588356974,3.517791574,tree,0,2014,focal,control,Estimation
6_2014-08-25,6,25/08/2014,6_T5,T5,-3.390519701,1.802769024,tree,0,2014,regular,control,Estimation
6_2014-08-25,6,25/08/2014,6_T6,T6,-5.510972795,2.052063316,tree,0,2014,regular,control,Estimation
6_2014-08-25,6,25/08/2014,6_T7,T7,-8.169003277,2.114922636,tree,0,2014,regular,control,Estimation
6_2014-08-25,6,25/08/2014,6_T9,T9,-8.579326637,-11.63475302,tree,0,2014,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N1,N1,18.95857903,3.895837214,nest,8.14,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N10,N10,0,0,nest,53.487,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N12,N12,-2.696389373,0.427064805,nest,18.192,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N15,N15,1.354918225,3.326526121,nest,16.136,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N17,N17,0.026442928,0.188150928,nest,3.875,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N19,N19,11.32335334,5.838889988,nest,0.638,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N2,N2,17.34463548,4.238891455,nest,36.022,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N20,N20,-0.567311243,0.195340608,nest,3.063,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N21,N21,-2.239616632,0.630433099,nest,0.401,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N22,N22,-0.704673652,2.09831239,nest,1.276,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N23,N23,-1.025141337,2.418780147,nest,0.275,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N24,N24,1.715155869,1.439548543,nest,1.898,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N25,N25,-4.53739948,1.208526121,nest,11.511,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N26,N26,-10.75108424,2.711041674,nest,31.342,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N3,N3,14.09463548,4.238891455,nest,3.063,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N4,N4,7.845679441,1.964457817,nest,31.16,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N5,N5,6.781603873,0.43156661,nest,49.309,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N6,N6,2.222298455,0.351979512,nest,12.207,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N7,N7,1.777757468,2.873087068,nest,138.538,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_N9,N9,3.720242245,3.905924369,nest,7.04,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_T1,T1,18.92792481,7.498985668,tree,0,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_T2,T2,4.159709392,10.19057779,tree,0,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_T3,T3,-1.588356974,3.517791574,tree,0,2015,focal,control,Estimation
6_2015-08-25,6,25/08/2015,6_T4,T4,-0.058919169,3.889190232,tree,0,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_T5,T5,-3.390519701,1.802769024,tree,0,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_T6,T6,-5.510972795,2.052063316,tree,0,2015,regular,control,Estimation
6_2015-08-25,6,25/08/2015,6_T7,T7,-8.169003277,2.114922636,tree,0,2015,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N12,N12,-2.696389373,0.427064805,nest,188.236,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N15,N15,1.354918225,3.326526121,nest,36.565,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N19,N19,11.32335334,5.838889988,nest,0.851,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N2,N2,17.34463548,4.238891455,nest,27.333,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N23,N23,-1.025141337,2.418780147,nest,0.285,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N24,N24,1.715155869,1.439548543,nest,0.433,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N25,N25,-4.53739948,1.208526121,nest,46.148,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N26,N26,-10.75108424,2.711041674,nest,24.78,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N27,N27,7.496961579,9.898605462,nest,0.218,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N28,N28,7.307459912,16.80341143,nest,2.097,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N29,N29,12.37048398,19.45124802,nest,7.247,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N3,N3,14.09463548,4.238891455,nest,10.136,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N30,N30,-3.418567963,1.385426993,nest,5.138,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N31,N31,-3.596389373,0.427065214,nest,1.584,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N32,N32,8.891634213,9.776588072,nest,49.426,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N4,N4,7.845679441,1.964457817,nest,20.721,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N5,N5,6.781603873,0.43156661,nest,22.499,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N6,N6,2.222298455,0.351979512,nest,44.816,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N7,N7,1.777757468,2.873087068,nest,169.419,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_N9,N9,3.720242245,3.905924369,nest,7.616,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_T1,T1,18.92792481,7.498985668,tree,0,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_T2,T2,4.159709392,10.19057779,tree,0,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_T3,T3,-1.588356974,3.517791574,tree,0,2016,focal,control,Estimation
6_2016-08-22,6,22/08/2016,6_T4,T4,-0.058919169,3.889190232,tree,0,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_T5,T5,-3.390519701,1.802769024,tree,0,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_T6,T6,-5.510972795,2.052063316,tree,0,2016,regular,control,Estimation
6_2016-08-22,6,22/08/2016,6_T7,T7,-8.169003277,2.114922636,tree,0,2016,regular,control,Estimation
6_2017-08-22,6,22/08/2017,6_N12,N12,-2.696389373,0.427064805,nest,73.67,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N15,N15,1.354918225,3.326526121,nest,15.643,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N19,N19,11.32335334,5.838889988,nest,3.527,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N24,N24,1.715155869,1.439548543,nest,1.091,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N25,N25,-4.53739948,1.208526121,nest,93.384,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N26,N26,-10.75108424,2.711041674,nest,14.429,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N27,N27,7.496961579,9.898605462,nest,0.12,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N29,N29,12.37048398,19.45124802,nest,0.319,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N3,N3,14.09463548,4.238891455,nest,16.539,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N30,N30,-3.418567963,1.385426993,nest,9.119,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N32,N32,8.891634213,9.776588072,nest,46.084,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N33,N33,8.71046106,9.100439946,nest,1.191,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N34,N34,12.65040477,11.14466846,nest,0.21,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N35,N35,14.41817192,12.91243521,nest,2.599,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N36,N36,15.2211469,14.63441987,nest,0.098,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N37,N37,19.70402304,15.02662066,nest,2.74,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N38,N38,-4.024928287,1.409275784,nest,7.339,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N39,N39,8.316856609,13.03630136,nest,1.441,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N4,N4,7.845679441,1.964457817,nest,9.037,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N40,N40,10.84480349,15.15750022,nest,5.32,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N41,N41,-3.692247612,1.262688146,nest,0.657,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N42,N42,-2.324278701,1.724768026,nest,2.097,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N43,N43,-5.302891614,1.698342143,nest,0.598,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N44,N44,-2.349979196,0.627064779,nest,0.497,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N5,N5,6.781603873,0.43156661,nest,5.302,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N6,N6,2.222298455,0.351979512,nest,17.909,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N7,N7,1.777757468,2.873087068,nest,94.314,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_N9,N9,3.720242245,3.905924369,nest,10.583,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_T1,T1,18.92792481,7.498985668,tree,0,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_T2,T2,4.159709392,10.19057779,tree,0,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_T4,T4,-0.058919169,3.889190232,tree,0,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_T5,T5,-3.390519701,1.802769024,tree,0,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_T6,T6,-5.510972795,2.052063316,tree,0,2017,regular,control,Empirical control
6_2017-08-22,6,22/08/2017,6_T7,T7,-8.169003277,2.114922636,tree,0,2017,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N12,N12,-2.696389373,0.427064805,nest,48.30861773,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N15,N15,1.354918225,3.326526121,nest,47.44016747,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N18,N18,-18.8,-7.1,nest,62.56222658,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N25,N25,-4.53739948,1.208526121,nest,173.0027356,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N26,N26,-10.75108424,2.711041674,nest,12.35433936,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N29,N29,12.37048398,19.45124802,nest,0.56720793,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N30,N30,-3.418567963,1.385426993,nest,5.361240557,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N35,N35,14.41817192,12.91243521,nest,0.344037275,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N36,N36,15.2211469,14.63441987,nest,1.358425104,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N37,N37,19.70402304,15.02662066,nest,6.694551213,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N38,N38,-4.024928287,1.409275784,nest,10.65733946,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N39,N39,8.316856609,13.03630136,nest,0.71535577,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N45,N45,5.841085508,14.90192658,nest,0.369370006,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N46,N46,14.50885562,11.61560196,nest,2.337770013,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N47,N47,20.30173986,14.97432722,nest,0.528733805,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N48,N48,20.59884399,17.03642052,nest,0.331390888,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N5,N5,6.781603873,0.43156661,nest,6.522264719,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N6,N6,2.222298455,0.351979512,nest,22.14958128,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N7,N7,1.777757468,2.873087068,nest,62.19452628,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_N9,N9,3.720242245,3.905924369,nest,0.786537439,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_T2,T2,4.159709392,10.19057779,tree,0,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_T3,T3,-1.588356974,3.517791574,tree,0,2018,focal,control,Empirical control
6_2018-06-12,6,12/06/2018,6_T4,T4,-0.058919169,3.889190232,tree,0,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_T5,T5,-3.390519701,1.802769024,tree,0,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_T6,T6,-5.510972795,2.052063316,tree,0,2018,regular,control,Empirical control
6_2018-06-12,6,12/06/2018,6_T7,T7,-8.169003277,2.114922636,tree,0,2018,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N12,N12,-2.696389373,0.427064805,nest,90.565379,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N25,N25,-4.53739948,1.208526121,nest,19.72938107,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N26,N26,-10.75108424,2.711041674,nest,19.59898717,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N29,N29,12.37048398,19.45124802,nest,6.373056094,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N30,N30,-3.418567963,1.385426993,nest,9.524854484,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N36,N36,15.2211469,14.63441987,nest,0.428670525,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N38,N38,-4.024928287,1.409275784,nest,15.61130461,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N39,N39,8.316856609,13.03630136,nest,13.47152014,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N49,N49,8.891634213,9.776588072,nest,3.278844184,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N50,N50,-3.27543814,0.67684035,nest,1.605905883,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N51,N51,-2.54584271,0.63765803,nest,7.800102425,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N52,N52,1.92658238,0.75183022,nest,10.87867422,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N53,N53,11.32335334,5.838889988,nest,1.504569745,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N54,N54,13.80235987,4.98389753,nest,25.4584133,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N55,N55,15.48766,3.569765,nest,22.47319032,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N56,N56,19.52496,2.412088,nest,NA,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N6,N6,2.222298455,0.351979512,nest,39.88538303,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N7,N7,1.777757468,2.873087068,nest,235.6380025,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_N9,N9,3.720242245,3.905924369,nest,10.30348149,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_T1,T1,18.92792481,7.498985668,tree,0,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_T2,T2,4.159709392,10.19057779,tree,0,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_T3,T3,-1.588356974,3.517791574,tree,0,2019,focal,control,Empirical control
6_2019-06-27,6,27/06/2019,6_T4,T4,-0.058919169,3.889190232,tree,0,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_T5,T5,-3.390519701,1.802769024,tree,0,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_T6,T6,-5.510972795,2.052063316,tree,0,2019,regular,control,Empirical control
6_2019-06-27,6,27/06/2019,6_T7,T7,-8.169003277,2.114922636,tree,0,2019,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_N12,N12,-2.696389373,0.427064805,nest,40.03899863,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_N25,N25,-4.53739948,1.208526121,nest,100.4786009,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_N29,N29,12.37048398,19.45124802,nest,18.27752888,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_N30,N30,-3.418567963,1.385426993,nest,3.854238446,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_N38,N38,-4.024928287,1.409275784,nest,11.98258211,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_N39,N39,8.316856609,13.03630136,nest,0.302988331,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_N51,N51,-2.54584271,0.63765803,nest,35.85510784,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_N55,N55,15.48766,3.569765,nest,33.67159542,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_N57,N57,8.46,1.89898,nest,21.97831409,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_N6,N6,2.222298455,0.351979512,nest,38.22035968,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_N7,N7,1.777757468,2.873087068,nest,316.889058,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_N9,N9,3.720242245,3.905924369,nest,42.23892835,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_T1,T1,18.92792481,7.498985668,tree,0,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_T2,T2,4.159709392,10.19057779,tree,0,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_T3,T3,-1.588356974,3.517791574,tree,0,2020,focal,control,Empirical control
6_2020-08-10,6,10/08/2020,6_T4,T4,-0.058919169,3.889190232,tree,0,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_T5,T5,-3.390519701,1.802769024,tree,0,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_T6,T6,-5.510972795,2.052063316,tree,0,2020,regular,control,Empirical control
6_2020-08-10,6,10/08/2020,6_T7,T7,-8.169003277,2.114922636,tree,0,2020,regular,control,Empirical control
7_2012-07-26,7,26/07/2012,7_N1,N1,9.536281529,1.34023677,nest,35.551,2012,regular,exclusion,Estimation
7_2012-07-26,7,26/07/2012,7_N2,N2,8.48038862,-1.210220118,nest,13.633,2012,regular,exclusion,Estimation
7_2012-07-26,7,26/07/2012,7_N3,N3,0.984059318,-2.263760341,nest,7.532,2012,regular,exclusion,Estimation
7_2012-07-26,7,26/07/2012,7_N4,N4,-0.632736783,-1.738431524,nest,34.221,2012,regular,exclusion,Estimation
7_2012-07-26,7,26/07/2012,7_N5,N5,-1.230070651,-1.187866235,nest,45.083,2012,regular,exclusion,Estimation
7_2012-07-26,7,26/07/2012,7_N6,N6,0,0,nest,28.213,2012,regular,exclusion,Estimation
7_2012-07-26,7,26/07/2012,7_N7,N7,-7.663640539,-0.750305838,nest,70.952,2012,regular,exclusion,Estimation
7_2012-07-26,7,26/07/2012,7_T1,T1,17.70298508,6.443358656,tree,0,2012,regular,exclusion,Estimation
7_2012-07-26,7,26/07/2012,7_T2,T2,0.680061487,-12.02075113,tree,0,2012,focal,exclusion,Estimation
7_2012-07-26,7,26/07/2012,7_T3,T3,-11.38808355,1.600485266,tree,0,2012,regular,exclusion,Estimation
7_2012-07-26,7,26/07/2012,7_T4,T4,0.306717478,7.527682069,tree,0,2012,regular,exclusion,Estimation
7_2012-07-26,7,26/07/2012,7_T5,T5,-6.904496977,22.3128397,tree,0,2012,regular,exclusion,Estimation
7_2012-07-26,7,26/07/2012,7_T6,T6,-5.255502112,22.37042386,tree,0,2012,regular,exclusion,Estimation
7_2013-08-28,7,28/08/2013,7_N2,N2,8.48038862,-1.210220118,nest,17.724,2013,regular,exclusion,Estimation
7_2013-08-28,7,28/08/2013,7_N5,N5,-1.230070651,-1.187866235,nest,38.296,2013,regular,exclusion,Estimation
7_2013-08-28,7,28/08/2013,7_N6,N6,0,0,nest,14.721,2013,regular,exclusion,Estimation
7_2013-08-28,7,28/08/2013,7_N7,N7,-7.663640539,-0.750305838,nest,101.914,2013,regular,exclusion,Estimation
7_2013-08-28,7,28/08/2013,7_T1,T1,17.70298508,6.443358656,tree,0,2013,regular,exclusion,Estimation
7_2013-08-28,7,28/08/2013,7_T2,T2,0.680061487,-12.02075113,tree,0,2013,focal,exclusion,Estimation
7_2013-08-28,7,28/08/2013,7_T3,T3,-11.38808355,1.600485266,tree,0,2013,regular,exclusion,Estimation
7_2013-08-28,7,28/08/2013,7_T4,T4,0.306717478,7.527682069,tree,0,2013,regular,exclusion,Estimation
7_2013-08-28,7,28/08/2013,7_T5,T5,-6.904496977,22.3128397,tree,0,2013,regular,exclusion,Estimation
7_2014-08-25,7,25/08/2014,7_N10,N10,2.10321334,-14.38032022,nest,2.659,2014,regular,exclusion,Estimation
7_2014-08-25,7,25/08/2014,7_N11,N11,3.055508099,-14.73666436,nest,5.115,2014,regular,exclusion,Estimation
7_2014-08-25,7,25/08/2014,7_N12,N12,-8.310058118,-2.526325071,nest,2.579,2014,regular,exclusion,Estimation
7_2014-08-25,7,25/08/2014,7_N2,N2,8.48038862,-1.210220118,nest,17.044,2014,regular,exclusion,Estimation
7_2014-08-25,7,25/08/2014,7_N5,N5,-1.230070651,-1.187866235,nest,19.144,2014,regular,exclusion,Estimation
7_2014-08-25,7,25/08/2014,7_N6,N6,0,0,nest,27.752,2014,regular,exclusion,Estimation
7_2014-08-25,7,25/08/2014,7_N7,N7,-7.663640539,-0.750305838,nest,8.401,2014,regular,exclusion,Estimation
7_2014-08-25,7,25/08/2014,7_N9,N9,2.319170138,-13.97416426,nest,20.453,2014,regular,exclusion,Estimation
7_2014-08-25,7,25/08/2014,7_T1,T1,17.70298508,6.443358656,tree,0,2014,regular,exclusion,Estimation
7_2014-08-25,7,25/08/2014,7_T2,T2,0.680061487,-12.02075113,tree,0,2014,focal,exclusion,Estimation
7_2014-08-25,7,25/08/2014,7_T3,T3,-11.38808355,1.600485266,tree,0,2014,regular,exclusion,Estimation
7_2014-08-25,7,25/08/2014,7_T4,T4,0.306717478,7.527682069,tree,0,2014,regular,exclusion,Estimation
7_2014-08-25,7,25/08/2014,7_T5,T5,-6.904496977,22.3128397,tree,0,2014,regular,exclusion,Estimation
7_2015-08-25,7,25/08/2015,7_N13,N13,-4.562362992,-3.983993513,nest,6.895,2015,regular,exclusion,Estimation
7_2015-08-25,7,25/08/2015,7_N14,N14,10.03923441,-2.11022,nest,1.25,2015,regular,exclusion,Estimation
7_2015-08-25,7,25/08/2015,7_N15,N15,7.049447094,-4.069999467,nest,1.679,2015,regular,exclusion,Estimation
7_2015-08-25,7,25/08/2015,7_N2,N2,8.48038862,-1.210220118,nest,33.383,2015,regular,exclusion,Estimation
7_2015-08-25,7,25/08/2015,7_N5,N5,-1.230070651,-1.187866235,nest,13.715,2015,regular,exclusion,Estimation
7_2015-08-25,7,25/08/2015,7_N6,N6,0,0,nest,49.66,2015,regular,exclusion,Estimation
7_2015-08-25,7,25/08/2015,7_T1,T1,17.70298508,6.443358656,tree,0,2015,regular,exclusion,Estimation
7_2015-08-25,7,25/08/2015,7_T2,T2,0.680061487,-12.02075113,tree,0,2015,focal,exclusion,Estimation
7_2015-08-25,7,25/08/2015,7_T3,T3,-11.38808355,1.600485266,tree,0,2015,regular,exclusion,Estimation
7_2015-08-25,7,25/08/2015,7_T4,T4,0.306717478,7.527682069,tree,0,2015,regular,exclusion,Estimation
7_2015-08-25,7,25/08/2015,7_T5,T5,-6.904496977,22.3128397,tree,0,2015,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N10,N10,2.10321334,-14.38032022,nest,4.443,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N11,N11,3.055508099,-14.73666436,nest,59.28,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N13,N13,-4.562362992,-3.983993513,nest,7.523,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N15,N15,7.049447094,-4.069999467,nest,18.231,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N16,N16,17.44579883,-13.30590109,nest,4.355,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N17,N17,-4.803783739,-6.743452884,nest,0.819,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N18,N18,2.761059372,-14.56666452,nest,2.606,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N19,N19,0.39549304,-14.80610347,nest,0.735,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N20,N20,9.614764662,-17.65703306,nest,8.355,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N21,N21,3.239575378,-15.78056054,nest,1.303,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N22,N22,6.145059576,-27.43381166,nest,5.491,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N23,N23,4.451992263,-37.03568768,nest,2.017,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N24,N24,-0.22584421,-37.86051853,nest,1.573,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N25,N25,13.79476466,-17.65703306,nest,6.419,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N26,N26,12.91089215,-12.64436218,nest,1.372,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N27,N27,15.68781225,-8.475882123,nest,17.625,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N5,N5,-1.230070651,-1.187866235,nest,111.205,2016,regular,exclusion,Estimation
